,a(full violation),a(no violation),a(purpose violation),a(text violation),v(full violation),v(no violation),v(purpose violation),v(text violation),t(full violation),t(no violation),t(purpose violation),t(text violation),z_trans
42,6.962680386439024,4.703452106848829,3.0786110909858992,3.11980107667504,1.3595241672892548,-1.2584098565450275,-0.4520783531917245,0.15081831349947092,0.20882111610424728,0.44850138162864284,0.8336692906987754,0.9779883103142364,0.18451681077572907
43,7.064087355702495,4.571753535796268,3.062763701041985,3.1167404516215966,1.3826406390806272,-1.2309648686438412,-0.4610861167957688,0.16104431530491856,0.23508681683406932,0.4553896826206436,0.8178461338980767,1.0076973506959084,0.2082242595518962
44,6.9639203289079115,4.627167246180237,3.042601191124835,3.147347029381924,1.3538278075905215,-1.2503624003062341,-0.48146052871054873,0.16523462474745593,0.24531568373507115,0.4328226636468213,0.8380199300603817,1.003859567528334,0.22439948281358543
45,6.749270586349877,4.73925645285084,3.109865117519262,3.1334859188477604,1.293428794054197,-1.2394207653687557,-0.47230367109958554,0.15161944537849578,0.2243808245605074,0.3914037352313751,0.8396441348859631,1.0235080957060834,0.21500247193276334
46,6.5915124764426,4.79014599644139,2.9897318786419635,3.1821925647513476,1.3216687866327883,-1.2520388739370112,-0.44453300305560195,0.16557138265023116,0.26777075996180877,0.4196670778587012,0.8464251122002469,0.9589664528199586,0.1760201273293462
47,6.775175583480222,4.822564118814792,3.07255392481808,3.123026070412388,1.35352581185108,-1.2751232159233612,-0.4618056507950944,0.16563285649218157,0.23722420144361692,0.4321066659062098,0.8418960430825959,0.9496113657762952,0.1658629417322416
48,6.812520636240546,4.7668485195582155,2.9908376718800183,3.120769635531932,1.360144390863705,-1.2617751605574852,-0.4369851601604825,0.18875638061166208,0.23207948933080957,0.41199526650732227,0.8600252547436752,0.9697139779020529,0.18655425896153652
49,6.61954146889543,4.673722603102869,3.116894810862326,3.2172809909702784,1.3395877723125764,-1.205710430056666,-0.4404239212398915,0.175876250677252,0.25940047761681917,0.4414253989624831,0.8239852179094164,0.9365564372283973,0.17632933934359302
50,6.67919661773304,4.714693423460031,3.057887943473406,3.134132592421807,1.3257528151652753,-1.2343374411725643,-0.49123427655177127,0.15148156298784823,0.2648070767428192,0.4209536330503068,0.8576378287550208,0.9272093214980752,0.20514709502469508
51,6.787134964604312,4.695488939141808,3.070377792802202,3.1917006284848624,1.3509169188050492,-1.2344394345855643,-0.43582788156214525,0.17220514244016266,0.22203066935507648,0.4440045312953671,0.8495541139711525,0.9530030768419387,0.17060116399394468
52,6.674782107495427,4.665885767917337,3.0355552003488295,3.178256059642199,1.3490698384007032,-1.2201352189370396,-0.44030275407356645,0.1768952822063536,0.21447213975124912,0.467966855532728,0.8586231430548836,0.9334627942128344,0.14045060574636664
53,6.656617923652545,4.6574682007612225,3.053185024032398,3.1689116315914774,1.341987917424013,-1.2020085217507608,-0.42576921839999216,0.1681107645955453,0.23134132620784278,0.41550987638766024,0.8268534304325015,0.9464190018384974,0.16294885378854645
54,6.5863738656758395,4.720177243778291,3.010442490554056,3.1825436110718535,1.346312957220511,-1.2061466399678165,-0.4407181926657392,0.18873505201223695,0.24567503940984134,0.436742828177368,0.8652406177680367,0.9577266638697769,0.13249992438627112
